src	trg	weight
Our Lady Peace	The Beatles	1.745456050128988
Our Lady Peace	Thirty Seconds to Mars	1.745456050128988
Our Lady Peace	Van Halen	1.745456050128988
Our Lady Peace	Three Days Grace	1.745456050128988
Our Lady Peace	Sum 41	1.745456050128988
Our Lady Peace	The Smashing Pumpkins	1.745456050128988
Our Lady Peace	Paramore	1.745456050128988
Ozzy Osbourne	Stone Sour	4.878877467709939
Ozzy Osbourne	The Smashing Pumpkins	4.878877467709939
Ozzy Osbourne	Phil Collins	4.878877467709939
Ozzy Osbourne	Rob Zombie	4.878877467709939
Ozzy Osbourne	Pantera	4.878877467709939
Ozzy Osbourne	Rage Against the Machine	4.878877467709939
Ozzy Osbourne	Slayer	4.878877467709939
Ozzy Osbourne	Whitesnake	4.878877467709939
Ozzy Osbourne	Primus (band)	4.878877467709939
Ozzy Osbourne	The Cult	4.878877467709939
Ozzy Osbourne	Sepultura	4.878877467709939
Ozzy Osbourne	Steve Vai	4.878877467709939
Ozzy Osbourne	Tool (band)	4.878877467709939
Ozzy Osbourne	Status Quo (band)	4.878877467709939
Ozzy Osbourne	Snow Patrol	4.878877467709939
Ozzy Osbourne	Ratt	4.878877467709939
Ozzy Osbourne	Stevie Ray Vaughan	4.878877467709939
Ozzy Osbourne	Van Halen	4.878877467709939
Ozzy Osbourne	UB40	4.878877467709939
Ozzy Osbourne	Quiet Riot	4.878877467709939
Ozzy Osbourne	Slade	4.878877467709939
Ozzy Osbourne	Rainbow (rock band)	4.878877467709939
Ozzy Osbourne	Trivium (band)	4.878877467709939
Ozzy Osbourne	Sum 41	4.878877467709939
Ozzy Osbourne	Queensrÿche	4.878877467709939
Ozzy Osbourne	Uriah Heep (band)	4.878877467709939
Ozzy Osbourne	System of a Down	4.878877467709939
P.O.D.	Pantera	1.8437015754441348
P.O.D.	Puddle of Mudd	1.8437015754441348
P.O.D.	Skillet (band)	1.8437015754441348
P.O.D.	Santana (band)	1.8437015754441348
P.O.D.	Primus (band)	1.8437015754441348
P.O.D.	Run-DMC	1.8437015754441348
P.O.D.	Saliva (band)	1.8437015754441348
P.O.D.	Papa Roach	1.8437015754441348
P.O.D.	Shinedown	1.8437015754441348
P.O.D.	Three Days Grace	1.8437015754441348
P.O.D.	rock music	1.8437015754441348
P.O.D.	Staind	1.8437015754441348
P.O.D.	Saving Abel	1.8437015754441348
P.O.D.	U2	1.8437015754441348
Panic! at the Disco	Twenty One Pilots	2.1440778311946107
Panic! at the Disco	Weezer	2.1440778311946107
Panic! at the Disco	T. Rex (band)	2.1440778311946107
Panic! at the Disco	rock music	2.1440778311946107
Panic! at the Disco	Queen (band)	2.1440778311946107
Panic! at the Disco	The Smashing Pumpkins	2.1440778311946107
Panic! at the Disco	X Ambassadors	2.1440778311946107
Panic! at the Disco	The Used	2.1440778311946107
Panic! at the Disco	The Who	2.1440778311946107
Panic! at the Disco	The Cab	2.1440778311946107
Pantera	White Zombie (band)	3.0177538702185163
Pantera	ZZ Top	3.0177538702185163
Pantera	The Smashing Pumpkins	3.0177538702185163
Pantera	Rob Zombie	3.0177538702185163
Pantera	Peter Frampton	3.0177538702185163
Pantera	Slayer	3.0177538702185163
Pantera	Primus (band)	3.0177538702185163
Pantera	Sepultura	3.0177538702185163
Pantera	Soundgarden	3.0177538702185163
Pantera	Van Halen	3.0177538702185163
Pantera	rock music	3.0177538702185163
Pantera	Skid Row (American band)	3.0177538702185163
Pantera	Quiet Riot	3.0177538702185163
Pantera	Trivium (band)	3.0177538702185163
Pantera	Slipknot (band)	3.0177538702185163
Pantera	Queens of the Stone Age	3.0177538702185163
Pantera	Ted Nugent	3.0177538702185163
Pantera	Staind	3.0177538702185163
Papa Roach	Puddle of Mudd	3.0767869770660092
Papa Roach	Skillet (band)	3.0767869770660092
Papa Roach	rock music	3.0767869770660092
Papa Roach	Stone Sour	3.0767869770660092
Papa Roach	Queen (band)	3.0767869770660092
Papa Roach	Paramore	3.0767869770660092
Papa Roach	Red Hot Chili Peppers	3.0767869770660092
Papa Roach	Shinedown	3.0767869770660092
Papa Roach	Sum 41	3.0767869770660092
Papa Roach	Seether	3.0767869770660092
Papa Roach	Staind	3.0767869770660092
Papa Roach	Social Distortion	3.0767869770660092
Papa Roach	Saving Abel	3.0767869770660092
Papa Roach	Pop Evil	3.0767869770660092
Papa Roach	Rise Against	3.0767869770660092
Paramore	Weezer	2.556033453014752
Paramore	Talking Heads	2.556033453014752
Paramore	The All-American Rejects	2.556033453014752
Paramore	Ramones	2.556033453014752
Paramore	Twenty One Pilots	2.556033453014752
Paramore	Red Hot Chili Peppers	2.556033453014752
Paramore	U2	2.556033453014752
Parliament (band)	rock music	1.0815713300662293
Parliament (band)	Parliament-Funkadelic	1.0815713300662293
Parliament (band)	Sly and the Family Stone	1.0815713300662293
Parliament-Funkadelic	Red Hot Chili Peppers	1.081397441894171
Parliament-Funkadelic	Talking Heads	1.081397441894171
Pat Benatar	REO Speedwagon	1.6071615923068365
Pat Benatar	The Sweet	1.6071615923068365
Pat Benatar	Steve Miller Band	1.6071615923068365
Pat Benatar	The Bangles	1.6071615923068365
Paul McCartney	The Script	7.061345486132797
Paul McCartney	Small Faces	7.061345486132797
Paul McCartney	Sheryl Crow	7.061345486132797
Paul McCartney	Steve Miller Band	7.061345486132797
Paul McCartney	Queen (band)	7.061345486132797
Paul McCartney	Pink Floyd	7.061345486132797
Paul McCartney	Ramones	7.061345486132797
Paul McCartney	Phil Collins	7.061345486132797
Paul McCartney	Roy Orbison	7.061345486132797
Paul McCartney	The Monkees	7.061345486132797
Paul McCartney	Rage Against the Machine	7.061345486132797
Paul McCartney	Paul McCartney and Wings	7.061345486132797
Paul McCartney	The Beatles	7.061345486132797
Paul McCartney	Ringo Starr	7.061345486132797
Paul McCartney	Sting (musician)	7.061345486132797
Paul McCartney	Toto (band)	7.061345486132797
Paul McCartney	U2	7.061345486132797
Paul McCartney	The Cure	7.061345486132797
Paul McCartney	The Mamas & the Papas	7.061345486132797
Paul McCartney	The Sweet	7.061345486132797
Paul McCartney	The Moody Blues	7.061345486132797
Paul McCartney	Rush (band)	7.061345486132797
Paul McCartney	The Who	7.061345486132797
Paul McCartney	The Dave Clark Five	7.061345486132797
Paul McCartney	R.E.M.	7.061345486132797
Paul McCartney	Sex Pistols	7.061345486132797
Paul McCartney	The Rolling Stones	7.061345486132797
Paul McCartney	Travis (band)	7.061345486132797
Paul McCartney	Ted Nugent	7.061345486132797
Paul McCartney	The Bangles	7.061345486132797
Paul McCartney	The Everly Brothers	7.061345486132797
Paul McCartney and Wings	Queen (band)	1.070581839318034
Paul McCartney and Wings	Ringo Starr	1.070581839318034
Paul McCartney and Wings	The Moody Blues	1.070581839318034
Paul McCartney and Wings	Pink Floyd	1.070581839318034
Paul McCartney and Wings	Small Faces	1.070581839318034
Paul McCartney and Wings	Traffic (band)	1.070581839318034
Paul McCartney and Wings	The Beatles	1.070581839318034
Pearl Jam	Sonic Youth	8.290703877569923
Pearl Jam	The Strokes	8.290703877569923
Pearl Jam	The Smashing Pumpkins	8.290703877569923
Pearl Jam	Pink Floyd	8.290703877569923
Pearl Jam	Ramones	8.290703877569923
Pearl Jam	Peter Frampton	8.290703877569923
Pearl Jam	Rage Against the Machine	8.290703877569923
Pearl Jam	The Cult	8.290703877569923
Pearl Jam	The Pretty Reckless	8.290703877569923
Pearl Jam	Tool (band)	8.290703877569923
Pearl Jam	Soundgarden	8.290703877569923
Pearl Jam	Stevie Ray Vaughan	8.290703877569923
Pearl Jam	Tom Petty	8.290703877569923
Pearl Jam	Puddle of Mudd	8.290703877569923
Pearl Jam	The Fray	8.290703877569923
Pearl Jam	The Outfield	8.290703877569923
Pearl Jam	Train (band)	8.290703877569923
Pearl Jam	X (American band)	8.290703877569923
Pearl Jam	Van Halen	8.290703877569923
Pearl Jam	rock music	8.290703877569923
Pearl Jam	Silverchair	8.290703877569923
Pearl Jam	Rush (band)	8.290703877569923
Pearl Jam	The Lumineers	8.290703877569923
Pearl Jam	The Who	8.290703877569923
Pearl Jam	Vampire Weekend	8.290703877569923
Pearl Jam	R.E.M.	8.290703877569923
Pearl Jam	Slipknot (band)	8.290703877569923
Pearl Jam	The Doors	8.290703877569923
Pearl Jam	The Rolling Stones	8.290703877569923
Pearl Jam	Red Hot Chili Peppers	8.290703877569923
Pearl Jam	Ted Nugent	8.290703877569923
Pearl Jam	Staind	8.290703877569923
Pearl Jam	Social Distortion	8.290703877569923
Pearl Jam	Tenacious D	8.290703877569923
Pearl Jam	Tom Petty and the Heartbreakers	8.290703877569923
Peter Frampton	The Kinks	2.0032231033845225
Peter Frampton	Small Faces	2.0032231033845225
Peter Frampton	The Sweet	2.0032231033845225
Peter Frampton	The J. Geils Band	2.0032231033845225
Peter Frampton	Steve Miller Band	2.0032231033845225
Peter Frampton	Yes (band)	2.0032231033845225
Peter Frampton	The Doobie Brothers	2.0032231033845225
Peter Frampton	The Rolling Stones	2.0032231033845225
Peter Frampton	The Beatles	2.0032231033845225
Peter Frampton	Ringo Starr	2.0032231033845225
Peter Frampton	Styx (band)	2.0032231033845225
Peter Frampton	Status Quo (band)	2.0032231033845225
Peter Gabriel	Simple Minds	2.1258572698614993
Peter Gabriel	Radiohead	2.1258572698614993
Peter Gabriel	Pink Floyd	2.1258572698614993
Peter Gabriel	Silverchair	2.1258572698614993
Peter Gabriel	Phil Collins	2.1258572698614993
Peter Gabriel	Vampire Weekend	2.1258572698614993
Peter Gabriel	Primus (band)	2.1258572698614993
Peter Gabriel	Queensrÿche	2.1258572698614993
Peter Gabriel	Sting (musician)	2.1258572698614993
Peter Gabriel	Tool (band)	2.1258572698614993
Peter Gabriel	Sam Fender	2.1258572698614993
Phil Collins	Simple Minds	2.418545601439753
Phil Collins	Rod Stewart	2.418545601439753
Phil Collins	Queen (band)	2.418545601439753
Phil Collins	Pink Floyd	2.418545601439753
Phil Collins	Yes (band)	2.418545601439753
Phil Collins	Rush (band)	2.418545601439753
Phil Collins	The Who	2.418545601439753
Phil Collins	The Beatles	2.418545601439753
Phil Collins	Steve Winwood	2.418545601439753
Phil Collins	Robert Plant	2.418545601439753
Phil Collins	Thin Lizzy	2.418545601439753
Phil Collins	Ringo Starr	2.418545601439753
Phil Collins	Sting (musician)	2.418545601439753
Pink Floyd	Radiohead	7.045095336927167
Pink Floyd	The Flaming Lips	7.045095336927167
Pink Floyd	Stone Sour	7.045095336927167
Pink Floyd	Queen (band)	7.045095336927167
Pink Floyd	Supertramp	7.045095336927167
Pink Floyd	Sly and the Family Stone	7.045095336927167
Pink Floyd	Roxy Music	7.045095336927167
Pink Floyd	Primus (band)	7.045095336927167
Pink Floyd	The Pretty Reckless	7.045095336927167
Pink Floyd	Tool (band)	7.045095336927167
Pink Floyd	Toto (band)	7.045095336927167
Pink Floyd	U2	7.045095336927167
Pink Floyd	The Cure	7.045095336927167
Pink Floyd	Soundgarden	7.045095336927167
Pink Floyd	rock music	7.045095336927167
Pink Floyd	Stone Temple Pilots	7.045095336927167
Pink Floyd	Rush (band)	7.045095336927167
Pink Floyd	The Band	7.045095336927167
Pink Floyd	The Who	7.045095336927167
Pink Floyd	The Alan Parsons Project	7.045095336927167
Pink Floyd	Sex Pistols	7.045095336927167
Pink Floyd	Thirty Seconds to Mars	7.045095336927167
Pink Floyd	The Jesus and Mary Chain	7.045095336927167
Pink Floyd	Shinedown	7.045095336927167
Pink Floyd	Queensrÿche	7.045095336927167
Pink Floyd	Thin Lizzy	7.045095336927167
Pink Floyd	Staind	7.045095336927167
Pink Floyd	Velvet Revolver	7.045095336927167
Pixies (band)	Radiohead	2.4806954242629677
Pixies (band)	Snow Patrol	2.4806954242629677
Pixies (band)	Soundgarden	2.4806954242629677
Pixies (band)	Weezer	2.4806954242629677
Pixies (band)	Sonic Youth	2.4806954242629677
Pixies (band)	Talking Heads	2.4806954242629677
Pixies (band)	rock music	2.4806954242629677
Pixies (band)	Rush (band)	2.4806954242629677
Pixies (band)	R.E.M.	2.4806954242629677
Pixies (band)	T. Rex (band)	2.4806954242629677
Pixies (band)	The Beatles	2.4806954242629677
Pixies (band)	Primus (band)	2.4806954242629677
Pixies (band)	The Beach Boys	2.4806954242629677
Pixies (band)	The Jesus and Mary Chain	2.4806954242629677
Pixies (band)	Robert Plant	2.4806954242629677
Pixies (band)	Tom Petty and the Heartbreakers	2.4806954242629677
Pixies (band)	U2	2.4806954242629677
Poison (American band)	Ratt	1.1129003788064864
Poison (American band)	Skid Row (American band)	1.1129003788064864
Poison (American band)	Slade	1.1129003788064864
Poison (American band)	Warrant (American band)	1.1129003788064864
Poison (American band)	Tesla (band)	1.1129003788064864
Pop Evil	Puddle of Mudd	1.2716257124851935
Pop Evil	Whitesnake	1.2716257124851935
Pop Evil	Saliva (band)	1.2716257124851935
Pop Evil	Theory of a Deadman	1.2716257124851935
Pop Evil	Saving Abel	1.2716257124851935
Pop Evil	Trivium (band)	1.2716257124851935
Primus (band)	Talking Heads	1.4535004216205358
Primus (band)	rock music	1.4535004216205358
Primus (band)	Rush (band)	1.4535004216205358
Primus (band)	Rage Against the Machine	1.4535004216205358
Primus (band)	Red Hot Chili Peppers	1.4535004216205358
Primus (band)	Slayer	1.4535004216205358
Primus (band)	Tool (band)	1.4535004216205358
Primus (band)	U2	1.4535004216205358
Puddle of Mudd	Rage Against the Machine	2.3259489479741458
Puddle of Mudd	Soundgarden	2.3259489479741458
Puddle of Mudd	The Rolling Stones	2.3259489479741458
Puddle of Mudd	Skillet (band)	2.3259489479741458
Puddle of Mudd	Thirty Seconds to Mars	2.3259489479741458
Puddle of Mudd	rock music	2.3259489479741458
Puddle of Mudd	Stone Temple Pilots	2.3259489479741458
