src	trg	nij
Anthrax (American band)	Twisted Sister	7.593930717315655
Anthrax (American band)	Queen (band)	7.593930717315655
Anthrax (American band)	Great White	7.593930717315655
Anthrax (American band)	Journey (band)	7.593930717315655
Anthrax (American band)	Slayer	7.593930717315655
Anthrax (American band)	Fall Out Boy	7.593930717315655
Anthrax (American band)	Sum 41	7.593930717315655
Anthrax (American band)	Phil Collins	7.593930717315655
Anthrax (American band)	Iron Maiden	7.593930717315655
Anthrax (American band)	Rush (band)	7.593930717315655
Anthrax (American band)	Primus (band)	7.593930717315655
Anthrax (American band)	Papa Roach	7.593930717315655
Anthrax (American band)	Megadeth	7.593930717315655
Anthrax (American band)	Slipknot (band)	7.593930717315655
Anthrax (American band)	Ozzy Osbourne	7.593930717315655
Anthrax (American band)	Evanescence	7.593930717315655
Anthrax (American band)	Volbeat	7.593930717315655
Anthrax (American band)	Boston (band)	7.593930717315655
Anthrax (American band)	Living Colour	7.593930717315655
Anthrax (American band)	Jane's Addiction	7.593930717315655
Anthrax (American band)	Ratt	7.593930717315655
Anthrax (American band)	Deftones	7.593930717315655
Anthrax (American band)	Black Sabbath	7.593930717315655
Anthrax (American band)	Korn	7.593930717315655
Anthrax (American band)	Metallica	7.593930717315655
Anthrax (American band)	Lamb of God (band)	7.593930717315655
Anthrax (American band)	Sepultura	7.593930717315655
Anthrax (American band)	Motörhead	7.593930717315655
Anthrax (American band)	Ted Nugent	7.593930717315655
Anthrax (American band)	Kiss (band)	7.593930717315655
April Wine	Rush (band)	5.168072463211727
April Wine	Yes (band)	5.168072463211727
April Wine	Eddie Money	5.168072463211727
April Wine	Elton John	5.168072463211727
April Wine	Meat Loaf	5.168072463211727
April Wine	Neil Young	5.168072463211727
April Wine	Jethro Tull (band)	5.168072463211727
April Wine	Styx (band)	5.168072463211727
April Wine	Boston (band)	5.168072463211727
April Wine	The Rolling Stones	5.168072463211727
April Wine	Uriah Heep (band)	5.168072463211727
April Wine	Badfinger	5.168072463211727
April Wine	Def Leppard	5.168072463211727
April Wine	Heart (band)	5.168072463211727
April Wine	Toto (band)	5.168072463211727
April Wine	Peter Frampton	5.168072463211727
April Wine	Loverboy	5.168072463211727
April Wine	Bachman–Turner Overdrive	5.168072463211727
April Wine	Journey (band)	5.168072463211727
April Wine	The Guess Who	5.168072463211727
April Wine	Foreigner (band)	5.168072463211727
Arcade Fire	Peter Gabriel	2.246709405739148
Arcade Fire	Radiohead	2.246709405739148
Arcade Fire	Imagine Dragons	2.246709405739148
Arcade Fire	Coldplay	2.246709405739148
Arcade Fire	Foals (band)	2.246709405739148
Arcade Fire	David Bowie	2.246709405739148
Arcade Fire	Vampire Weekend	2.246709405739148
Arcade Fire	Joy Division	2.246709405739148
Arcade Fire	Billy Talent	2.246709405739148
Arcade Fire	Beck	2.246709405739148
Arcade Fire	Pixies (band)	2.246709405739148
Arcade Fire	Depeche Mode	2.246709405739148
Arcade Fire	Bruce Springsteen	2.246709405739148
Arcade Fire	Mumford & Sons	2.246709405739148
Arcade Fire	U2	2.246709405739148
Arcade Fire	Arctic Monkeys	2.246709405739148
Arctic Monkeys	The Strokes	10.132236445624779
Arctic Monkeys	The Smiths	10.132236445624779
Arctic Monkeys	Radiohead	10.132236445624779
Arctic Monkeys	The Clash	10.132236445624779
Arctic Monkeys	Royal Blood (band)	10.132236445624779
Arctic Monkeys	Cream (band)	10.132236445624779
Arctic Monkeys	Queens of the Stone Age	10.132236445624779
Arctic Monkeys	Foo Fighters	10.132236445624779
Arctic Monkeys	Sam Fender	10.132236445624779
Arctic Monkeys	The Rolling Stones	10.132236445624779
Arctic Monkeys	Oasis (band)	10.132236445624779
Arctic Monkeys	Lou Reed	10.132236445624779
Arctic Monkeys	The Hives	10.132236445624779
Arctic Monkeys	Metallica	10.132236445624779
Arctic Monkeys	Black Sabbath	10.132236445624779
Arctic Monkeys	Foals (band)	10.132236445624779
Arctic Monkeys	Bob Dylan	10.132236445624779
Arctic Monkeys	David Bowie	10.132236445624779
Arctic Monkeys	Rage Against the Machine	10.132236445624779
Arctic Monkeys	Elvis Costello	10.132236445624779
Arctic Monkeys	John Lennon	10.132236445624779
Arctic Monkeys	Jimi Hendrix	10.132236445624779
Arctic Monkeys	Led Zeppelin	10.132236445624779
Arctic Monkeys	The Who	10.132236445624779
Arctic Monkeys	Eagles (band)	10.132236445624779
Arctic Monkeys	The White Stripes	10.132236445624779
Arctic Monkeys	Bring Me the Horizon	10.132236445624779
Arctic Monkeys	Catfish and the Bottlemen	10.132236445624779
Arctic Monkeys	Muse (band)	10.132236445624779
Asia (band)	REO Speedwagon	3.442530145671998
Asia (band)	Genesis (band)	3.442530145671998
Asia (band)	Megadeth	3.442530145671998
Asia (band)	Yes (band)	3.442530145671998
Asia (band)	Electric Light Orchestra	3.442530145671998
Asia (band)	Styx (band)	3.442530145671998
Asia (band)	Thin Lizzy	3.442530145671998
Asia (band)	Uriah Heep (band)	3.442530145671998
Asia (band)	Steely Dan	3.442530145671998
Asia (band)	Flogging Molly	3.442530145671998
Asia (band)	Emerson, Lake & Palmer	3.442530145671998
Asia (band)	Toto (band)	3.442530145671998
Asia (band)	Manfred Mann's Earth Band	3.442530145671998
Asia (band)	Journey (band)	3.442530145671998
Audioslave	Mudvayne	2.850861504508179
Audioslave	The Yardbirds	2.850861504508179
Audioslave	The Pretty Reckless	2.850861504508179
Audioslave	Little Richard	2.850861504508179
Audioslave	Soundgarden	2.850861504508179
Audioslave	Black Sabbath	2.850861504508179
Audioslave	Elvis Costello	2.850861504508179
Audioslave	Rage Against the Machine	2.850861504508179
Audioslave	Jimi Hendrix	2.850861504508179
Audioslave	Chris Cornell	2.850861504508179
Audioslave	Thirty Seconds to Mars	2.850861504508179
Audioslave	Led Zeppelin	2.850861504508179
Audioslave	U2	2.850861504508179
Audioslave	Funkadelic	2.850861504508179
Audioslave	Smash Mouth	2.850861504508179
Audioslave	System of a Down	2.850861504508179
Avenged Sevenfold	Trivium (band)	8.762323219277356
Avenged Sevenfold	Ghost (Swedish band)	8.762323219277356
Avenged Sevenfold	Five Finger Death Punch	8.762323219277356
Avenged Sevenfold	Panic! at the Disco	8.762323219277356
Avenged Sevenfold	Guns N' Roses	8.762323219277356
Avenged Sevenfold	Elton John	8.762323219277356
Avenged Sevenfold	Cage the Elephant	8.762323219277356
Avenged Sevenfold	Killswitch Engage	8.762323219277356
Avenged Sevenfold	James Blunt	8.762323219277356
Avenged Sevenfold	Pantera	8.762323219277356
Avenged Sevenfold	The Offspring	8.762323219277356
Avenged Sevenfold	Chris Cornell	8.762323219277356
Avenged Sevenfold	Breaking Benjamin	8.762323219277356
Avenged Sevenfold	Three Days Grace	8.762323219277356
Avenged Sevenfold	Lacuna Coil	8.762323219277356
Avenged Sevenfold	Social Distortion	8.762323219277356
Avenged Sevenfold	Slayer	8.762323219277356
Avenged Sevenfold	Chevelle (band)	8.762323219277356
Avenged Sevenfold	Iron Maiden	8.762323219277356
Avenged Sevenfold	Papa Roach	8.762323219277356
Avenged Sevenfold	Megadeth	8.762323219277356
Avenged Sevenfold	Disturbed (band)	8.762323219277356
Avenged Sevenfold	Slipknot (band)	8.762323219277356
Avenged Sevenfold	Volbeat	8.762323219277356
Avenged Sevenfold	Rob Zombie	8.762323219277356
Avenged Sevenfold	Seether	8.762323219277356
Avenged Sevenfold	Metallica	8.762323219277356
Avenged Sevenfold	Black Sabbath	8.762323219277356
Avenged Sevenfold	Korn	8.762323219277356
Avenged Sevenfold	Coheed and Cambria	8.762323219277356
Avenged Sevenfold	Staind	8.762323219277356
Avenged Sevenfold	Def Leppard	8.762323219277356
Avenged Sevenfold	Good Charlotte	8.762323219277356
Avenged Sevenfold	Led Zeppelin	8.762323219277356
Avenged Sevenfold	Bullet for My Valentine	8.762323219277356
Avenged Sevenfold	Black Veil Brides	8.762323219277356
Avenged Sevenfold	Halestorm	8.762323219277356
Avenged Sevenfold	System of a Down	8.762323219277356
Avenged Sevenfold	Stone Sour	8.762323219277356
Avril Lavigne	Matchbox Twenty	11.565038462832733
Avril Lavigne	Nickelback	11.565038462832733
Avril Lavigne	Hole (band)	11.565038462832733
Avril Lavigne	Janis Joplin	11.565038462832733
Avril Lavigne	Radiohead	11.565038462832733
Avril Lavigne	Our Lady Peace	11.565038462832733
Avril Lavigne	Incubus (band)	11.565038462832733
Avril Lavigne	Green Day	11.565038462832733
Avril Lavigne	Goo Goo Dolls	11.565038462832733
Avril Lavigne	Linkin Park	11.565038462832733
Avril Lavigne	The Offspring	11.565038462832733
Avril Lavigne	Jackson Browne	11.565038462832733
Avril Lavigne	The Cab	11.565038462832733
Avril Lavigne	Simple Plan	11.565038462832733
Avril Lavigne	Marilyn Manson (band)	11.565038462832733
Avril Lavigne	Boys Like Girls	11.565038462832733
Avril Lavigne	Sum 41	11.565038462832733
Avril Lavigne	Blink-182	11.565038462832733
Avril Lavigne	Dashboard Confessional	11.565038462832733
Avril Lavigne	Nirvana (band)	11.565038462832733
Avril Lavigne	No Doubt	11.565038462832733
Avril Lavigne	Evanescence	11.565038462832733
Avril Lavigne	Coldplay	11.565038462832733
Avril Lavigne	Metallica	11.565038462832733
Avril Lavigne	John Lennon	11.565038462832733
Avril Lavigne	Joan Jett	11.565038462832733
Avril Lavigne	Paramore	11.565038462832733
Avril Lavigne	Sex Pistols	11.565038462832733
Avril Lavigne	Billy Idol	11.565038462832733
Avril Lavigne	Oasis (band)	11.565038462832733
Avril Lavigne	Third Eye Blind	11.565038462832733
Avril Lavigne	Marilyn Manson	11.565038462832733
Avril Lavigne	System of a Down	11.565038462832733
Awolnation	Goo Goo Dolls	2.585714955547317
Awolnation	Red Hot Chili Peppers	2.585714955547317
Awolnation	Pearl Jam	2.585714955547317
Awolnation	The Cars	2.585714955547317
Awolnation	Twenty One Pilots	2.585714955547317
Awolnation	Midnight Oil	2.585714955547317
Awolnation	Rise Against	2.585714955547317
Awolnation	Scorpions (band)	2.585714955547317
Awolnation	Incubus (band)	2.585714955547317
Awolnation	Fall Out Boy	2.585714955547317
Bachman–Turner Overdrive	Elvis Presley	4.603802500370412
Bachman–Turner Overdrive	Creedence Clearwater Revival	4.603802500370412
Bachman–Turner Overdrive	Yes (band)	4.603802500370412
Bachman–Turner Overdrive	Neil Young	4.603802500370412
Bachman–Turner Overdrive	Thin Lizzy	4.603802500370412
Bachman–Turner Overdrive	Rod Stewart	4.603802500370412
Bachman–Turner Overdrive	The Rolling Stones	4.603802500370412
Bachman–Turner Overdrive	Crosby, Stills, Nash & Young	4.603802500370412
Bachman–Turner Overdrive	The Doobie Brothers	4.603802500370412
Bachman–Turner Overdrive	Uriah Heep (band)	4.603802500370412
Bachman–Turner Overdrive	Little Richard	4.603802500370412
Bachman–Turner Overdrive	Van Halen	4.603802500370412
Bachman–Turner Overdrive	Led Zeppelin	4.603802500370412
Bachman–Turner Overdrive	The Guess Who	4.603802500370412
Bachman–Turner Overdrive	Bryan Adams	4.603802500370412
Bad Company	Faces (band)	4.932124339104126
Bad Company	Five Finger Death Punch	4.932124339104126
Bad Company	Small Faces	4.932124339104126
Bad Company	Puddle of Mudd	4.932124339104126
Bad Company	Guns N' Roses	4.932124339104126
Bad Company	Tesla (band)	4.932124339104126
Bad Company	Deep Purple	4.932124339104126
Bad Company	Styx (band)	4.932124339104126
Bad Company	Bon Jovi	4.932124339104126
Bad Company	The Pretty Reckless	4.932124339104126
Bad Company	Uriah Heep (band)	4.932124339104126
Bad Company	Lynyrd Skynyrd	4.932124339104126
Bad Company	Velvet Revolver	4.932124339104126
Bad Company	Roxy Music	4.932124339104126
Bad Company	Joe Walsh	4.932124339104126
Bad Company	Heart (band)	4.932124339104126
Bad Company	Billy Squier	4.932124339104126
Bad Company	Queen (band)	4.932124339104126
Bad Company	Led Zeppelin	4.932124339104126
Bad Company	Ted Nugent	4.932124339104126
Bad Company	Damn Yankees (band)	4.932124339104126
Bad Company	Manfred Mann's Earth Band	4.932124339104126
Bad Company	Journey (band)	4.932124339104126
Bad Company	Foreigner (band)	4.932124339104126
Badfinger	James Taylor	2.4232759007734814
Badfinger	Paul McCartney	2.4232759007734814
Badfinger	Herman's Hermits	2.4232759007734814
Badfinger	Yes (band)	2.4232759007734814
Badfinger	Christopher Cross	2.4232759007734814
Badfinger	Chicago (band)	2.4232759007734814
Badfinger	David Bowie	2.4232759007734814
Badfinger	John Lennon	2.4232759007734814
Badfinger	Def Leppard	2.4232759007734814
Badfinger	Harry Nilsson	2.4232759007734814
Badfinger	Ringo Starr	2.4232759007734814
Badfinger	Billy Joel	2.4232759007734814
Badfinger	Peter Frampton	2.4232759007734814
Badfinger	Sex Pistols	2.4232759007734814
Badfinger	George Harrison	2.4232759007734814
Badfinger	Kiss (band)	2.4232759007734814
Barenaked Ladies	Peter Gabriel	6.831799047822869
Barenaked Ladies	Rush (band)	6.831799047822869
Barenaked Ladies	Genesis (band)	6.831799047822869
Barenaked Ladies	Dave Matthews Band	6.831799047822869
Barenaked Ladies	Paul McCartney	6.831799047822869
Barenaked Ladies	Hootie & the Blowfish	6.831799047822869
Barenaked Ladies	Ben Folds Five	6.831799047822869
Barenaked Ladies	Neil Young	6.831799047822869
Barenaked Ladies	The Tragically Hip	6.831799047822869
Barenaked Ladies	Train (band)	6.831799047822869
Barenaked Ladies	Steely Dan	6.831799047822869
Barenaked Ladies	Bob Dylan	6.831799047822869
Barenaked Ladies	John Lennon	6.831799047822869
Barenaked Ladies	Bryan Adams	6.831799047822869
Barenaked Ladies	U2	6.831799047822869
Barenaked Ladies	Duran Duran	6.831799047822869
Barenaked Ladies	Beastie Boys	6.831799047822869
Barenaked Ladies	Gin Blossoms	6.831799047822869
Bay City Rollers	David Bowie	1.5907016489452326
Bay City Rollers	The Cars	1.5907016489452326
Bay City Rollers	Foo Fighters	1.5907016489452326
Bay City Rollers	The Kinks	1.5907016489452326
Bay City Rollers	Mitch Ryder	1.5907016489452326
Bay City Rollers	The Four Seasons (band)	1.5907016489452326
Beastie Boys	Red Hot Chili Peppers	6.189859740842011
Beastie Boys	Tenacious D	6.189859740842011
Beastie Boys	Limp Bizkit	6.189859740842011
Beastie Boys	R.E.M.	6.189859740842011
Beastie Boys	Incubus (band)	6.189859740842011
Beastie Boys	Linkin Park	6.189859740842011
Beastie Boys	Rage Against the Machine	6.189859740842011
Beastie Boys	Kid Rock	6.189859740842011
Beastie Boys	Jimi Hendrix	6.189859740842011
Beastie Boys	Sum 41	6.189859740842011
Beastie Boys	Sly and the Family Stone	6.189859740842011
Beastie Boys	Run-DMC	6.189859740842011
Beastie Boys	Blur (band)	6.189859740842011
Beastie Boys	Everlast	6.189859740842011
Beastie Boys	Elvis Presley	6.189859740842011
Beastie Boys	Slipknot (band)	6.189859740842011
Beastie Boys	Jimmy Eat World	6.189859740842011
Beastie Boys	Slade	6.189859740842011
Beastie Boys	Coldplay	6.189859740842011
Beastie Boys	Elvis Costello	6.189859740842011
Beastie Boys	Beck	6.189859740842011
Beastie Boys	Live (band)	6.189859740842011
Beastie Boys	Good Charlotte	6.189859740842011
Beastie Boys	Sublime (band)	6.189859740842011
Beastie Boys	Mötley Crüe	6.189859740842011
Beastie Boys	Sex Pistols	6.189859740842011
Beastie Boys	U2	6.189859740842011
Beastie Boys	Ramones	6.189859740842011
Beck	Tom Petty and the Heartbreakers	12.83776353731927
Beck	The Smiths	12.83776353731927
Beck	Radiohead	12.83776353731927
Beck	Tenacious D	12.83776353731927
Beck	Guns N' Roses	12.83776353731927
Beck	Imagine Dragons	12.83776353731927
Beck	R.E.M.	12.83776353731927
Beck	Cage the Elephant	12.83776353731927
Beck	Crowded House	12.83776353731927
Beck	Green Day	12.83776353731927
Beck	The Rolling Stones	12.83776353731927
Beck	Lynyrd Skynyrd	12.83776353731927
Beck	Sonic Youth	12.83776353731927
Beck	INXS	12.83776353731927
Beck	Linkin Park	12.83776353731927
Beck	David Bowie	12.83776353731927
Beck	ZZ Top	12.83776353731927
Beck	X (American band)	12.83776353731927
Beck	Nirvana (band)	12.83776353731927
Beck	Sting (musician)	12.83776353731927
Beck	Blur (band)	12.83776353731927
Beck	Paul McCartney	12.83776353731927
Beck	My Chemical Romance	12.83776353731927
Beck	The Zombies	12.83776353731927
Beck	Neil Young	12.83776353731927
Beck	Foo Fighters	12.83776353731927
Beck	Talking Heads	12.83776353731927
Beck	The Verve	12.83776353731927
Beck	The Flaming Lips	12.83776353731927
Beck	Fun (band)	12.83776353731927
Beck	The Velvet Underground	12.83776353731927
Beck	Van Halen	12.83776353731927
Beck	New York Dolls	12.83776353731927
Beck	Nine Inch Nails	12.83776353731927
Beck	Tom Petty	12.83776353731927
Beck	Duran Duran	12.83776353731927
Beck	Oasis (band)	12.83776353731927
Beck	System of a Down	12.83776353731927
Bee Gees	Peter Gabriel	9.82871790592835
Bee Gees	Chuck Berry	9.82871790592835
Bee Gees	Paul McCartney	9.82871790592835
Bee Gees	Elvis Presley	9.82871790592835
Bee Gees	Genesis (band)	9.82871790592835
Bee Gees	The Everly Brothers	9.82871790592835
Bee Gees	Chubby Checker	9.82871790592835
Bee Gees	Eric Clapton	9.82871790592835
Bee Gees	Silverchair	9.82871790592835
Bee Gees	Glenn Frey	9.82871790592835
Bee Gees	Elton John	9.82871790592835
Bee Gees	Meat Loaf	9.82871790592835
Bee Gees	Bread (band)	9.82871790592835
Bee Gees	Blondie (band)	9.82871790592835
Bee Gees	Coldplay	9.82871790592835
Bee Gees	Rod Stewart	9.82871790592835
Bee Gees	The Rolling Stones	9.82871790592835
Bee Gees	UB40	9.82871790592835
Bee Gees	Foo Fighters	9.82871790592835
Bee Gees	The Beatles	9.82871790592835
Bee Gees	INXS	9.82871790592835
Bee Gees	Joe Walsh	9.82871790592835
Bee Gees	John Lennon	9.82871790592835
Bee Gees	Jerry Lee Lewis	9.82871790592835
Bee Gees	Queen (band)	9.82871790592835
Bee Gees	Peter Frampton	9.82871790592835
Bee Gees	Eagles (band)	9.82871790592835
Bee Gees	Duran Duran	9.82871790592835
Bee Gees	Roy Orbison	9.82871790592835
Bee Gees	Oasis (band)	9.82871790592835
Bee Gees	Sly and the Family Stone	9.82871790592835
Bee Gees	Phil Collins	9.82871790592835
Ben Folds Five	Steely Dan	1.0482485461374684
Ben Folds Five	The Flaming Lips	1.0482485461374684
Bill Haley & His Comets	Elvis Presley	1.2714979266847743
Bill Haley & His Comets	Jerry Lee Lewis	1.2714979266847743
Bill Haley & His Comets	Chubby Checker	1.2714979266847743
Bill Haley & His Comets	Gene Vincent	1.2714979266847743
Bill Haley & His Comets	Buddy Holly	1.2714979266847743
Bill Haley & His Comets	Elton John	1.2714979266847743
Bill Haley & His Comets	The Beach Boys	1.2714979266847743
Bill Haley & His Comets	Rod Stewart	1.2714979266847743
Bill Haley & His Comets	Little Richard	1.2714979266847743
Billy Idol	Yes (band)	12.311586171101167
Billy Idol	Whitesnake	12.311586171101167
Billy Idol	Faith No More	12.311586171101167
Billy Idol	Green Day	12.311586171101167
Billy Idol	Lou Reed	12.311586171101167
Billy Idol	Tommy James and the Shondells	12.311586171101167
